txn_id,amount,ts,channel,risk_score,product_cd,addr1,addr2,card_id,customer_id,profile_id,email_domain
3000574,99.95,2016-07-02 13:16:52,in_person,0.27,W,387.0,87.0,C13440-K1,C13440,,gmail.com
3000575,171.03,2016-07-02 13:16:58,in_person,0.14,W,420.0,87.0,C13440-K1,C13440,,yahoo.com
3000578,60.06,2016-07-02 13:18:17,in_person,0.04,W,325.0,87.0,C13440-K1,C13440,,yahoo.com
3000579,99.99,2016-07-02 13:19:38,in_person,0.08,W,123.0,87.0,C13440-K1,C13440,,
3000584,130.03,2016-07-02 13:22:18,in_person,0.18,W,330.0,87.0,C13440-K1,C13440,,gmail.com
3000587,99.97,2016-07-02 13:22:57,in_person,0.03,W,225.0,87.0,C13440-K1,C13440,,hotmail.com
3000588,99.97,2016-07-02 13:23:49,in_person,0.07,W,177.0,87.0,C13440-K1,C13440,,yahoo.com
3000589,335.0,2016-07-02 13:25:25,in_person,0.19,W,327.0,87.0,C13440-K1,C13440,,gmail.com
3000590,200.08,2016-07-02 13:25:45,in_person,0.07,W,387.0,87.0,C13440-K1,C13440,,
3000592,35.86,2016-07-02 13:27:58,in_person,0.08,W,123.0,87.0,C13440-K1,C13440,,
3000595,100.06,2016-07-02 13:28:10,in_person,0.12,W,143.0,87.0,C13440-K1,C13440,,
3000596,107.87,2016-07-02 13:28:16,in_person,0.09,W,143.0,87.0,C13440-K1,C13440,,
3000600,48.96,2016-07-02 13:30:35,in_person,0.04,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3000601,44.05,2016-07-02 13:30:46,in_person,0.04,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3000602,29.96,2016-07-02 13:31:40,in_person,0.01,W,126.0,87.0,C13440-K1,C13440,,yahoo.com
3000606,39.02,2016-07-02 13:33:31,in_person,0.12,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3000607,442.92,2016-07-02 13:34:01,in_person,0.91,W,204.0,87.0,C05876-K2,C05876,,gmail.com
3000608,59.05,2016-07-02 13:36:03,in_person,0.12,W,325.0,87.0,C13440-K1,C13440,,
3000614,249.97,2016-07-02 13:37:30,in_person,0.02,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3000615,36.04,2016-07-02 13:37:46,in_person,0.01,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3000616,54.06,2016-07-02 13:37:58,in_person,0.13,W,191.0,87.0,C13440-K1,C13440,,
3000617,335.09,2016-07-02 13:38:18,in_person,0.15,W,337.0,87.0,C13440-K1,C13440,,gmail.com
3000618,34.97,2016-07-02 13:38:36,in_person,0.51,W,191.0,87.0,C13440-K1,C13440,,gmail.com
3000619,67.87,2016-07-02 13:38:39,in_person,0.25,W,494.0,87.0,C13440-K1,C13440,,gmail.com
3000621,99.91,2016-07-02 13:39:22,in_person,0.24,W,191.0,87.0,C13440-K1,C13440,,gmail.com
3000623,87.93,2016-07-02 13:41:07,in_person,0.06,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3000627,97.04,2016-07-02 13:43:18,in_person,0.08,W,327.0,87.0,C13440-K1,C13440,,
3000630,92.04,2016-07-02 13:45:03,in_person,0.15,W,337.0,87.0,C13440-K1,C13440,,gmail.com
3000633,135.87,2016-07-02 13:47:20,in_person,0.05,W,494.0,87.0,C13440-K1,C13440,,gmail.com
3000634,107.95,2016-07-02 13:48:02,in_person,0.01,W,485.0,87.0,C13440-K1,C13440,,gmail.com
3000635,48.91,2016-07-02 13:48:03,in_person,0.26,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3000636,126.04,2016-07-02 13:48:16,in_person,0.01,W,436.0,87.0,C13440-K1,C13440,,gmail.com
3000637,300.0,2016-07-02 13:48:41,in_person,0.18,W,181.0,87.0,C13440-K1,C13440,,
3000640,48.04,2016-07-02 13:51:03,in_person,0.04,W,205.0,87.0,C13440-K1,C13440,,gmail.com
3000641,209.91,2016-07-02 13:52:18,in_person,0.03,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3000642,53.93,2016-07-02 13:52:30,in_person,0.05,W,204.0,87.0,C13440-K1,C13440,,yahoo.com
3000643,99.92,2016-07-02 13:53:08,in_person,0.11,W,330.0,87.0,C13440-K1,C13440,,gmail.com
3000646,249.91,2016-07-02 13:55:44,in_person,0.06,W,441.0,87.0,C13440-K1,C13440,,rocketmail.com
3000651,108.04,2016-07-02 13:59:55,in_person,0.06,W,330.0,87.0,C13440-K1,C13440,,yahoo.com
3000655,159.95,2016-07-02 14:01:30,in_person,0.35,W,184.0,87.0,C13440-K1,C13440,,gmail.com
3000656,5.03,2016-07-02 14:02:22,in_person,0.14,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3000657,91.93,2016-07-02 14:03:06,in_person,0.12,W,337.0,87.0,C13440-K1,C13440,,gmail.com
3000659,170.96,2016-07-02 14:05:01,in_person,0.16,W,325.0,87.0,C02354-K1,C02354,,
3000660,107.96,2016-07-02 14:06:04,in_person,0.17,W,315.0,87.0,C12311-K1,C12311,,aol.com
3000661,77.0,2016-07-02 14:06:13,in_person,0.05,W,436.0,87.0,C13440-K1,C13440,,yahoo.com
3000662,335.0,2016-07-02 14:06:46,in_person,0.02,W,181.0,87.0,C13440-K1,C13440,,
3000664,75.04,2016-07-02 14:09:29,in_person,0.11,W,204.0,87.0,C02354-K1,C02354,,gmail.com
3000666,105.94,2016-07-02 14:10:07,in_person,0.31,W,485.0,87.0,C13440-K1,C13440,,gmail.com
3000667,109.01,2016-07-02 14:10:52,in_person,0.2,W,126.0,87.0,C02354-K1,C02354,,gmail.com
3000668,120.06,2016-07-02 14:11:15,in_person,0.1,W,315.0,87.0,C13440-K1,C13440,,
3000670,77.04,2016-07-02 14:12:33,in_person,0.01,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3000671,107.86,2016-07-02 14:12:41,in_person,0.32,W,264.0,87.0,C13440-K1,C13440,,yahoo.com
3000675,53.93,2016-07-02 14:14:25,in_person,0.19,W,191.0,87.0,C13440-K1,C13440,,
3000677,107.95,2016-07-02 14:14:58,in_person,0.05,W,205.0,87.0,C13440-K1,C13440,,
3000679,730.63,2016-07-02 14:15:08,in_person,0.44,W,472.0,87.0,C13440-K1,C13440,,
3000680,58.97,2016-07-02 14:15:10,in_person,0.09,W,204.0,87.0,C13440-K1,C13440,,
3000682,35.97,2016-07-02 14:15:18,in_person,0.25,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3000684,50.04,2016-07-02 14:16:36,in_person,0.2,W,325.0,87.0,C13440-K1,C13440,,
3000685,59.01,2016-07-02 14:19:20,in_person,0.04,W,269.0,87.0,C13440-K1,C13440,,gmail.com
3000686,200.04,2016-07-02 14:19:23,in_person,0.31,W,177.0,87.0,C13440-K1,C13440,,gmail.com
3000687,100.05,2016-07-02 14:20:27,in_person,0.13,W,203.0,87.0,C13440-K1,C13440,,yahoo.com
3000695,92.09,2016-07-02 14:23:59,in_person,0.03,W,441.0,87.0,C13440-K1,C13440,,
3000696,87.96,2016-07-02 14:24:05,in_person,0.1,W,472.0,87.0,C13440-K1,C13440,,gmail.com
3000697,86.99,2016-07-02 14:24:23,in_person,0.2,W,184.0,87.0,C13440-K1,C13440,,yahoo.com
3000699,44.55,2016-07-02 14:25:09,in_person,0.12,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3000700,97.99,2016-07-02 14:27:47,in_person,0.04,W,272.0,87.0,C13440-K1,C13440,,gmail.com
3000701,49.97,2016-07-02 14:29:49,in_person,0.37,W,191.0,87.0,C13440-K1,C13440,,gmail.com
3000703,99.92,2016-07-02 14:30:01,in_person,0.3,W,441.0,87.0,C13440-K1,C13440,,gmail.com
3000704,312.02,2016-07-02 14:31:06,in_person,0.04,W,325.0,87.0,C02354-K1,C02354,,icloud.com
3000706,116.92,2016-07-02 14:32:12,in_person,0.09,W,325.0,87.0,C02354-K1,C02354,,hotmail.com
3000707,644.05,2016-07-02 14:33:36,in_person,0.52,W,269.0,87.0,C08945-K1,C08945,,yahoo.com
3000710,55.94,2016-07-02 14:37:56,in_person,0.11,W,330.0,87.0,C13440-K1,C13440,,gmail.com
3000711,49.07,2016-07-02 14:39:32,in_person,0.22,W,272.0,87.0,C13440-K1,C13440,,yahoo.com
3000713,100.07,2016-07-02 14:40:32,in_person,0.12,W,325.0,87.0,C02354-K1,C02354,,
3000716,249.93,2016-07-02 14:41:08,in_person,0.08,W,387.0,87.0,C13440-K1,C13440,,
3000717,67.87,2016-07-02 14:41:22,in_person,0.3,W,231.0,87.0,C13440-K1,C13440,,
3000719,445.06,2016-07-02 14:43:05,in_person,0.22,W,272.0,87.0,C13440-K1,C13440,,gmail.com
3000721,58.99,2016-07-02 14:45:06,in_person,0.1,W,251.0,87.0,C13440-K1,C13440,,gmail.com
3000723,38.97,2016-07-02 14:45:24,in_person,0.03,W,204.0,87.0,C13440-K1,C13440,,
3000724,26.43,2016-07-02 14:45:28,in_person,0.16,W,436.0,87.0,C13440-K1,C13440,,gmail.com
3000725,58.04,2016-07-02 14:46:12,in_person,0.06,W,299.0,87.0,C13440-K1,C13440,,gmail.com
3000730,500.09,2016-07-02 14:47:55,in_person,0.34,W,325.0,87.0,C13440-K1,C13440,,yahoo.com
3000731,39.07,2016-07-02 14:49:39,in_person,0.31,W,204.0,87.0,C13440-K1,C13440,,
3000732,99.95,2016-07-02 14:49:53,in_person,0.05,W,441.0,87.0,C13440-K1,C13440,,yahoo.com
3000735,130.44,2016-07-02 14:52:00,in_person,0.16,W,315.0,87.0,C13440-K1,C13440,,gmail.com
3000736,30.57,2016-07-02 14:52:04,online,0.04,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 62.0 | UnknownScreen,icloud.com
3000739,50.01,2016-07-02 14:53:47,in_person,0.05,W,325.0,87.0,C13440-K1,C13440,,
3000742,110.04,2016-07-02 14:55:05,in_person,0.01,W,330.0,87.0,C02354-K1,C02354,,aol.com
3000743,425.02,2016-07-02 14:55:46,in_person,0.13,W,325.0,87.0,C03575-K1,C03575,,gmail.com
3000751,99.92,2016-07-02 14:58:42,in_person,0.22,W,264.0,87.0,C07671-K1,C07671,,yahoo.com
3000752,205.97,2016-07-02 14:58:43,in_person,0.06,W,272.0,87.0,C13440-K1,C13440,,gmail.com
3000757,227.84,2016-07-02 15:00:37,in_person,0.12,W,110.0,87.0,C13440-K1,C13440,,
3000760,37.97,2016-07-02 15:01:52,in_person,0.13,W,184.0,87.0,C05876-K1,C05876,,gmail.com
3000764,86.99,2016-07-02 15:03:00,in_person,0.01,W,181.0,87.0,C13440-K1,C13440,,
3000767,48.95,2016-07-02 15:05:15,in_person,0.04,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3000768,113.95,2016-07-02 15:05:45,online,0.18,C,,87.0,C00259-K1,C00259,Windows | UnknownOS | edge 14.0 | UnknownScreen,anonymous.com
3000770,116.93,2016-07-02 15:07:35,in_person,0.04,W,264.0,87.0,C07671-K1,C07671,,yahoo.com
3000771,150.96,2016-07-02 15:07:55,in_person,0.06,W,272.0,87.0,C13440-K1,C13440,,
3000772,20.08,2016-07-02 15:08:06,in_person,0.01,W,315.0,87.0,C13440-K1,C13440,,gmail.com
3000774,62.97,2016-07-02 15:09:09,in_person,0.18,W,143.0,87.0,C13440-K1,C13440,,gmail.com
3000782,160.72,2016-07-02 15:13:04,in_person,0.19,W,110.0,87.0,C13440-K1,C13440,,gmail.com
3000790,116.98,2016-07-02 15:16:20,in_person,0.22,W,143.0,87.0,C13440-K1,C13440,,yahoo.com
3000796,36.01,2016-07-02 15:19:15,in_person,0.05,W,444.0,87.0,C08945-K1,C08945,,yahoo.com
3000798,100.0,2016-07-02 15:19:51,in_person,0.07,W,264.0,87.0,C07671-K1,C07671,,yahoo.com
3000801,64.03,2016-07-02 15:21:50,in_person,0.07,W,123.0,87.0,C13440-K1,C13440,,ymail.com
3000804,145.96,2016-07-02 15:23:05,in_person,0.09,W,204.0,87.0,C13440-K1,C13440,,hotmail.com
3000805,67.17,2016-07-02 15:23:06,online,0.04,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 62.0 | UnknownScreen,gmail.com
3000808,99.94,2016-07-02 15:24:27,in_person,0.68,W,204.0,87.0,C11082-K1,C11082,,hotmail.com
3000814,117.09,2016-07-02 15:26:31,in_person,0.37,W,325.0,87.0,C02354-K1,C02354,,anonymous.com
3000815,104.13,2016-07-02 15:27:22,online,0.07,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 62.0 | UnknownScreen,gmail.com
3000817,59.06,2016-07-02 15:29:05,in_person,0.06,W,191.0,87.0,C13440-K1,C13440,,
3000818,85.02,2016-07-02 15:29:43,in_person,0.12,W,327.0,87.0,C13440-K1,C13440,,
3000819,58.96,2016-07-02 15:30:05,in_person,0.24,W,315.0,87.0,C13440-K1,C13440,,
3000822,53.96,2016-07-02 15:31:06,in_person,0.01,W,191.0,87.0,C13440-K1,C13440,,
3000825,117.05,2016-07-02 15:32:50,in_person,0.07,W,204.0,87.0,C11082-K1,C11082,,gmail.com
3000829,124.92,2016-07-02 15:33:38,in_person,0.18,W,327.0,87.0,C13440-K1,C13440,,
3000831,76.92,2016-07-02 15:34:16,in_person,0.36,W,231.0,87.0,C13440-K1,C13440,,gmail.com
3000837,15.06,2016-07-02 15:39:14,in_person,0.03,W,203.0,87.0,C13440-K1,C13440,,
3000841,335.02,2016-07-02 15:42:25,in_person,0.01,W,264.0,87.0,C13440-K1,C13440,,hotmail.com
3000844,30.04,2016-07-02 15:43:07,in_person,0.02,W,264.0,87.0,C13440-K1,C13440,,
3000847,63.97,2016-07-02 15:43:55,in_person,0.03,W,315.0,87.0,C13440-K1,C13440,,yahoo.com
3000850,99.93,2016-07-02 15:46:29,in_person,0.11,W,177.0,87.0,C13440-K1,C13440,,
3000852,141.05,2016-07-02 15:47:13,in_person,0.13,W,330.0,87.0,C13440-K1,C13440,,gmail.com
3000854,34.52,2016-07-02 15:47:31,in_person,0.07,W,204.0,87.0,C09998-K1,C09998,,yahoo.com
3000855,160.06,2016-07-02 15:47:57,in_person,0.28,W,325.0,87.0,C02354-K1,C02354,,
3000860,139.86,2016-07-02 15:49:37,in_person,0.43,W,299.0,87.0,C13440-K1,C13440,,
3000863,87.05,2016-07-02 15:50:16,in_person,0.27,W,181.0,87.0,C13440-K1,C13440,,
3000864,31.02,2016-07-02 15:51:08,in_person,0.01,W,299.0,87.0,C13440-K1,C13440,,
3000867,35.89,2016-07-02 15:52:06,in_person,0.25,W,269.0,87.0,C13440-K1,C13440,,
3000868,200.07,2016-07-02 15:52:11,in_person,0.36,W,204.0,87.0,C13440-K1,C13440,,
3000877,58.94,2016-07-02 15:56:46,in_person,0.22,W,191.0,87.0,C13440-K1,C13440,,
3000878,60.04,2016-07-02 15:57:23,in_person,0.37,W,315.0,87.0,C13440-K1,C13440,,yahoo.com
3000879,108.55,2016-07-02 15:58:20,in_person,0.26,W,325.0,87.0,C13440-K1,C13440,,
3000881,170.97,2016-07-02 15:58:54,in_person,0.01,W,220.0,87.0,C13440-K1,C13440,,hotmail.com
3000883,212.92,2016-07-02 15:59:14,in_person,0.04,W,264.0,87.0,C13440-K1,C13440,,gmail.com
3000884,210.95,2016-07-02 15:59:22,in_person,0.14,W,126.0,87.0,C13440-K1,C13440,,aol.com
3000887,59.09,2016-07-02 16:00:19,in_person,0.1,W,512.0,87.0,C13440-K1,C13440,,
3000888,299.98,2016-07-02 16:00:43,in_person,0.04,W,181.0,87.0,C13440-K1,C13440,,
3000892,58.92,2016-07-02 16:02:22,in_person,0.01,W,441.0,87.0,C13440-K1,C13440,,gmail.com
3000896,185.95,2016-07-02 16:05:00,in_person,0.01,W,143.0,87.0,C13440-K1,C13440,,gmail.com
3000897,100.08,2016-07-02 16:05:13,in_person,0.08,W,123.0,87.0,C13440-K1,C13440,,
3000901,100.01,2016-07-02 16:05:58,online,0.11,R,337.0,87.0,C11227-K1,C11227,Windows | Windows 8.1 | chrome 62.0 | 1366x768,gmail.com
3000902,108.47,2016-07-02 16:06:18,in_person,0.1,W,330.0,87.0,C02923-K1,C02923,,gmail.com
3000905,482.72,2016-07-02 16:08:21,in_person,0.08,W,226.0,87.0,C11082-K1,C11082,,gmail.com
3000906,226.01,2016-07-02 16:09:07,in_person,0.33,W,433.0,87.0,C13440-K2,C13440,,
3000908,146.07,2016-07-02 16:10:03,in_person,0.29,W,325.0,87.0,C13440-K1,C13440,,
3000910,300.03,2016-07-02 16:10:12,in_person,0.48,W,181.0,87.0,C13440-K1,C13440,,
3000913,57.91,2016-07-02 16:11:56,in_person,0.21,W,272.0,87.0,C13440-K1,C13440,,
3000915,96.92,2016-07-02 16:11:59,in_person,0.2,W,485.0,87.0,C13440-K1,C13440,,outlook.com
3000918,40.08,2016-07-02 16:13:31,in_person,0.2,W,485.0,87.0,C13440-K1,C13440,,yahoo.com
3000923,77.02,2016-07-02 16:17:01,in_person,0.04,W,191.0,87.0,C13440-K1,C13440,,
3000924,44.07,2016-07-02 16:17:08,in_person,0.22,W,315.0,87.0,C13440-K1,C13440,,anonymous.com
3000926,50.0,2016-07-02 16:17:31,in_person,0.11,W,184.0,87.0,C13440-K1,C13440,,yahoo.com
3000927,91.95,2016-07-02 16:17:32,in_person,0.16,W,299.0,87.0,C13440-K1,C13440,,gmail.com
3000930,494.91,2016-07-02 16:20:44,in_person,0.02,W,337.0,87.0,C11227-K1,C11227,,aol.com
3000932,87.0,2016-07-02 16:22:01,online,0.1,C,,87.0,C11923-K1,C11923,LG-D693n Build/LRX22G | UnknownOS | chrome 60.0 for android | UnknownScreen,gmail.com
3000933,30.87,2016-07-02 16:22:18,in_person,0.06,W,123.0,87.0,C13440-K1,C13440,,anonymous.com
3000935,226.08,2016-07-02 16:23:25,in_person,0.14,W,299.0,87.0,C13440-K1,C13440,,yahoo.com
3000939,159.88,2016-07-02 16:24:02,in_person,0.34,W,327.0,87.0,C13440-K1,C13440,,gmail.com
3000941,39.03,2016-07-02 16:24:55,in_person,0.17,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3000943,19.95,2016-07-02 16:26:15,online,0.76,H,126.0,87.0,C02354-K1,C02354,UnknownDevice | UnknownOS | chrome | UnknownScreen,hotmail.com
3000945,85.14,2016-07-02 16:26:47,online,0.07,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 62.0 | UnknownScreen,outlook.com
3000948,312.0,2016-07-02 16:27:28,in_person,0.02,W,264.0,87.0,C07671-K1,C07671,,
3000949,49.08,2016-07-02 16:27:37,in_person,0.07,W,327.0,87.0,C13440-K1,C13440,,yahoo.com
3000951,97.07,2016-07-02 16:28:12,in_person,0.18,W,387.0,87.0,C13440-K1,C13440,,
3000952,29.03,2016-07-02 16:28:30,in_person,0.12,W,269.0,87.0,C13440-K1,C13440,,yahoo.com
3000955,250.04,2016-07-02 16:29:40,in_person,0.25,W,485.0,87.0,C13440-K1,C13440,,gmail.com
3000957,108.88,2016-07-02 16:30:13,in_person,0.14,W,177.0,87.0,C08945-K1,C08945,,outlook.com
3000960,15.64,2016-07-02 16:30:58,online,0.58,C,,87.0,C11923-K1,C11923,HUAWEI RIO-L03 Build/HUAWEIRIO-L03 | UnknownOS | chrome 62.0 for android | UnknownScreen,gmail.com
3000962,107.89,2016-07-02 16:32:39,in_person,0.12,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3000971,58.93,2016-07-02 16:39:34,in_person,0.08,W,272.0,87.0,C13440-K1,C13440,,gmail.com
3000974,107.86,2016-07-02 16:42:43,in_person,0.5,W,143.0,87.0,C13440-K1,C13440,,
3000977,226.08,2016-07-02 16:43:15,in_person,0.04,W,251.0,87.0,C13440-K1,C13440,,gmail.com
3000978,317.53,2016-07-02 16:43:59,in_person,0.02,W,181.0,87.0,C13440-K1,C13440,,
3000980,209.87,2016-07-02 16:44:51,in_person,0.09,W,433.0,87.0,C13440-K1,C13440,,gmail.com
3000985,68.55,2016-07-02 16:45:30,in_person,0.23,W,191.0,87.0,C13440-K1,C13440,,
3000988,58.91,2016-07-02 16:46:02,in_person,0.02,W,337.0,87.0,C13440-K1,C13440,,
3000989,149.95,2016-07-02 16:46:35,online,0.09,H,225.0,87.0,C13259-K1,C13259,SM-G550T Build/MMB29K | Android 6.0.1 | chrome 59.0 for android | 1280x720,gmail.com
3000993,99.98,2016-07-02 16:47:28,in_person,0.01,W,126.0,87.0,C13440-K1,C13440,,yahoo.com
3000995,159.93,2016-07-02 16:48:02,in_person,0.07,W,315.0,87.0,C13440-K1,C13440,,
3001000,432.91,2016-07-02 16:50:59,in_person,0.08,W,325.0,87.0,C02354-K1,C02354,,hotmail.com
3001001,49.92,2016-07-02 16:51:32,in_person,0.11,W,264.0,87.0,C13440-K1,C13440,,
3001003,225.92,2016-07-02 16:51:55,in_person,0.29,W,387.0,87.0,C13440-K1,C13440,,yahoo.com
3001007,92.92,2016-07-02 16:53:07,in_person,0.03,W,181.0,87.0,C13440-K1,C13440,,
3001014,25.88,2016-07-02 16:54:45,in_person,0.41,W,191.0,87.0,C13440-K1,C13440,,gmail.com
3001016,92.03,2016-07-02 16:55:51,in_person,0.28,W,272.0,87.0,C13440-K1,C13440,,yahoo.com
3001018,49.04,2016-07-02 16:56:48,in_person,0.84,W,123.0,87.0,C03667-K1,C03667,,gmail.com
3001019,53.91,2016-07-02 16:57:19,in_person,0.39,W,191.0,87.0,C13440-K1,C13440,,
3001027,34.29,2016-07-02 17:01:29,online,0.07,C,,87.0,C11923-K1,C11923,,gmail.com
3001034,159.99,2016-07-02 17:04:01,in_person,0.03,W,203.0,87.0,C13440-K1,C13440,,gmail.com
3001035,99.92,2016-07-02 17:04:34,in_person,0.11,W,315.0,87.0,C13440-K1,C13440,,gmail.com
3001036,108.91,2016-07-02 17:04:36,in_person,0.03,W,205.0,87.0,C13440-K1,C13440,,gmail.com
3001040,631.91,2016-07-02 17:05:35,in_person,0.66,W,325.0,87.0,C13440-K2,C13440,,yahoo.com
3001043,58.96,2016-07-02 17:06:53,in_person,0.01,W,441.0,87.0,C13440-K1,C13440,,
3001044,39.02,2016-07-02 17:07:00,in_person,0.05,W,330.0,87.0,C13440-K1,C13440,,
3001052,43.06,2016-07-02 17:10:49,in_person,0.1,W,269.0,87.0,C13440-K1,C13440,,gmail.com
3001053,29.46,2016-07-02 17:10:49,in_person,0.12,W,325.0,87.0,C02354-K1,C02354,,
3001055,40.01,2016-07-02 17:12:45,in_person,0.04,W,231.0,87.0,C13440-K1,C13440,,
3001060,116.93,2016-07-02 17:14:22,in_person,0.27,W,441.0,87.0,C13440-K1,C13440,,gmail.com
3001061,59.07,2016-07-02 17:14:50,in_person,0.12,W,184.0,87.0,C13440-K1,C13440,,gmail.com
3001067,97.02,2016-07-02 17:16:31,in_person,0.2,W,433.0,87.0,C13440-K1,C13440,,gmail.com
3001070,96.95,2016-07-02 17:18:17,in_person,0.11,W,337.0,87.0,C13440-K1,C13440,,
3001074,49.07,2016-07-02 17:20:30,in_person,0.01,W,327.0,87.0,C13440-K1,C13440,,
3001076,77.92,2016-07-02 17:22:05,in_person,0.19,W,485.0,87.0,C13440-K1,C13440,,
3001077,222.06,2016-07-02 17:22:27,in_person,0.16,W,325.0,87.0,C13440-K1,C13440,,
3001079,50.07,2016-07-02 17:23:24,in_person,0.16,W,191.0,87.0,C13440-K1,C13440,,
3001084,53.92,2016-07-02 17:25:00,in_person,0.14,W,203.0,87.0,C13440-K1,C13440,,
3001085,24.92,2016-07-02 17:25:04,in_person,0.07,W,204.0,87.0,C13440-K1,C13440,,
3001088,116.98,2016-07-02 17:27:14,in_person,0.09,W,387.0,87.0,C13440-K1,C13440,,gmail.com
3001089,14.91,2016-07-02 17:27:32,online,0.22,H,325.0,87.0,C02354-K1,C02354,iOS Device | iOS 10.2.0 | mobile safari 10.0 | 1136x640,yahoo.com
3001094,155.89,2016-07-02 17:28:35,in_person,0.14,W,492.0,87.0,C13440-K1,C13440,,charter.net
3001096,99.98,2016-07-02 17:29:49,in_person,0.01,W,472.0,87.0,C13440-K1,C13440,,
3001097,180.0,2016-07-02 17:30:30,in_person,0.1,W,203.0,87.0,C13440-K1,C13440,,gmail.com
3001098,39.96,2016-07-02 17:31:07,online,0.45,H,126.0,87.0,C02354-K1,C02354,MacOS | Mac OS X 10_11_6 | chrome 62.0 | 2560x1600,verizon.net
3001102,18.46,2016-07-02 17:33:10,online,0.29,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 62.0 | UnknownScreen,hotmail.com
3001103,360.07,2016-07-02 17:33:31,in_person,0.56,W,494.0,87.0,C13440-K1,C13440,,yahoo.com
3001104,169.06,2016-07-02 17:34:22,in_person,0.03,W,191.0,87.0,C13440-K1,C13440,,yahoo.com
3001109,87.09,2016-07-02 17:38:19,in_person,0.07,W,310.0,87.0,C13440-K1,C13440,,gmail.com
3001111,117.03,2016-07-02 17:39:40,in_person,0.23,W,325.0,87.0,C02354-K1,C02354,,aol.com
3001112,39.01,2016-07-02 17:39:53,in_person,0.26,W,330.0,87.0,C13440-K1,C13440,,gmail.com
3001120,76.94,2016-07-02 17:42:20,in_person,0.06,W,143.0,87.0,C13440-K1,C13440,,
3001122,44.58,2016-07-02 17:42:46,in_person,0.13,W,325.0,87.0,C03575-K1,C03575,,yahoo.com
3001126,884.0,2016-07-02 17:44:34,in_person,0.7,W,191.0,87.0,C13440-K1,C13440,,yahoo.com
3001129,60.07,2016-07-02 17:45:56,in_person,0.04,W,387.0,87.0,C13440-K1,C13440,,gmail.com
3001130,38.95,2016-07-02 17:46:02,in_person,0.14,W,476.0,87.0,C13440-K1,C13440,,
3001134,58.92,2016-07-02 17:47:01,in_person,0.22,W,204.0,87.0,C13440-K1,C13440,,yahoo.com
3001137,59.09,2016-07-02 17:48:31,in_person,0.05,W,472.0,87.0,C13440-K1,C13440,,gmail.com
3001138,59.03,2016-07-02 17:49:20,in_person,0.07,W,191.0,87.0,C13440-K1,C13440,,
3001139,111.99,2016-07-02 17:49:53,in_person,0.16,W,299.0,87.0,C13440-K1,C13440,,
3001141,35.95,2016-07-02 17:50:11,in_person,0.28,W,327.0,87.0,C13440-K1,C13440,,
3001142,59.09,2016-07-02 17:50:22,in_person,0.05,W,299.0,87.0,C13440-K1,C13440,,
3001145,60.06,2016-07-02 17:51:15,in_person,0.09,W,143.0,87.0,C13440-K1,C13440,,
3001149,335.09,2016-07-02 17:52:03,in_person,0.01,W,181.0,87.0,C13440-K1,C13440,,
3001150,74.91,2016-07-02 17:52:10,in_person,0.17,W,204.0,87.0,C13440-K1,C13440,,
3001151,554.0,2016-07-02 17:52:45,in_person,0.06,W,327.0,87.0,C08945-K1,C08945,,
3001153,25.01,2016-07-02 17:53:10,in_person,0.05,W,177.0,87.0,C08945-K1,C08945,,gmail.com
3001154,35.99,2016-07-02 17:54:04,in_person,0.16,W,433.0,87.0,C13440-K1,C13440,,gmail.com
3001158,50.94,2016-07-02 17:54:38,in_person,0.04,W,512.0,87.0,C13440-K1,C13440,,
3001162,48.96,2016-07-02 17:56:03,in_person,0.11,W,264.0,87.0,C13440-K1,C13440,,yahoo.com
3001163,29.06,2016-07-02 17:56:51,in_person,0.09,W,181.0,87.0,C13440-K1,C13440,,
3001164,171.05,2016-07-02 17:57:30,in_person,0.22,W,272.0,87.0,C13440-K1,C13440,,gmail.com
3001169,100.02,2016-07-02 17:59:12,in_person,0.09,W,441.0,87.0,C13440-K1,C13440,,gmail.com
3001170,76.96,2016-07-02 17:59:30,in_person,0.26,W,387.0,87.0,C13440-K1,C13440,,gmail.com
3001171,15.07,2016-07-02 17:59:32,in_person,0.17,W,204.0,87.0,C13440-K1,C13440,,gmail.com
